supplier_id,company_name,region,industry,annual_revenue,annual_spend,avg_payment_delay_days,contract_value,contract_duration_months,past_disputes,delivery_score,financial_stability_index,relationship_years,contract_criticality,credit_score,created_ts,txn_count,avg_txn_amount,avg_delay,late_ratio,dispute_rate,avg_delivery_quality,contract_text,clause_risk_score,risk_score,risk_label
S_07536,Smith-Rowe,Asia-Pacific,Logistics,2038281,862930,85,1082555,52,6,99,0.28,5,High,598,2025-11-01 22:08:47.921259+00:00,0.0,0.0,85.0,0.0,0.0,99.0,Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,46.83,0.857,high
S_07537,Hoover-Camacho,North America,Facilities,1800834,1170039,77,227520,37,4,61,0.85,5,Low,797,2025-11-01 22:08:47.921480+00:00,0.0,0.0,77.0,0.0,0.0,61.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,72.2,0.571,medium
S_07538,"Brown, Smith and Sanchez",LATAM,Biotech,4356530,2758289,42,1407813,32,6,92,0.89,7,High,811,2025-11-01 22:08:47.921797+00:00,0.0,0.0,42.0,0.0,0.0,92.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,16.5,0.286,low
S_07539,Williams PLC,Europe,IT Services,3842374,3180665,86,105733,45,7,94,0.72,5,Medium,752,2025-11-01 22:08:47.921928+00:00,1.0,26848.0,38.0,1.0,0.0,97.0,Payment terms: net 30 days.,25.84,0.714,high
S_07540,Patrick-Adams,Europe,Biotech,956436,492601,60,555097,48,10,87,0.97,5,Low,839,2025-11-01 22:08:47.922146+00:00,1.0,49855.0,42.0,1.0,0.0,97.0,Long-term partnership clause with annual reviews.,28.83,0.714,high
S_07541,Hunt Group,Asia-Pacific,IT Services,407114,338550,69,1782586,28,10,53,0.99,0,Medium,846,2025-11-01 22:08:47.922272+00:00,0.0,0.0,69.0,0.0,0.0,53.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,49.07,0.714,high
S_07542,Thompson Ltd,North America,Facilities,3649522,3181377,83,1501343,44,8,69,0.23,3,Medium,580,2025-11-01 22:08:47.922398+00:00,0.0,0.0,83.0,0.0,0.0,69.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,71.79,1.0,high
S_07543,Simon-Fernandez,LATAM,Manufacturing,2001207,1123105,54,680869,40,8,80,0.87,9,Low,804,2025-11-01 22:08:47.922614+00:00,0.0,0.0,54.0,0.0,0.0,80.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,65.36,0.714,high
S_07544,"Nichols, Johnson and Franklin",North America,IT Services,1669217,1130112,77,1950083,53,3,84,0.43,4,High,650,2025-11-01 22:08:47.922926+00:00,1.0,43006.0,74.0,1.0,0.0,52.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,71.42,1.0,high
S_07545,Francis-Lewis,LATAM,Manufacturing,4032513,2074601,84,408577,58,0,98,0.21,1,High,573,2025-11-01 22:08:47.923152+00:00,0.0,0.0,84.0,0.0,0.0,98.0,No clear penalty clause; termination ambiguous.,53.84,0.571,medium
S_07546,"Lane, Silva and Hamilton",LATAM,Manufacturing,990705,609990,5,1641704,30,8,60,0.61,1,Medium,713,2025-11-01 22:08:47.923467+00:00,2.0,15926.5,25.0,1.0,0.0,54.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,19.32,0.571,medium
S_07547,Colon Group,Asia-Pacific,Facilities,3749775,2436996,43,1851403,37,12,69,0.92,2,High,822,2025-11-01 22:08:47.923594+00:00,3.0,24070.0,33.666666666666664,1.0,0.0,60.333333333333336,Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,41.67,0.571,medium
S_07548,"Washington, Kirk and Nicholson",North America,Manufacturing,326948,287247,8,1118041,47,2,76,0.72,0,Medium,752,2025-11-01 22:08:47.923919+00:00,1.0,15577.0,36.0,1.0,0.0,90.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,74.47,0.286,low
S_07549,"Rich, Taylor and Nelson",North America,Manufacturing,1602576,1133834,1,1669577,30,8,85,0.25,7,Low,587,2025-11-01 22:08:47.924243+00:00,1.0,10080.0,90.0,1.0,0.0,60.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,65.47,1.0,high
S_07550,Peters Inc,Asia-Pacific,Logistics,386644,202207,52,1553062,46,6,64,0.67,4,Medium,734,2025-11-01 22:08:47.924384+00:00,2.0,17381.5,34.0,1.0,0.0,66.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,42.15,0.857,high
S_07551,Cox PLC,Asia-Pacific,Manufacturing,2639439,1984098,75,1436559,24,12,59,0.47,10,Medium,664,2025-11-01 22:08:47.924506+00:00,0.0,0.0,75.0,0.0,0.0,59.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,45.89,1.0,high
S_07552,Rose-Evans,Europe,Manufacturing,1235872,1086831,79,1358375,59,5,100,0.3,2,High,605,2025-11-01 22:08:47.924715+00:00,0.0,0.0,79.0,0.0,0.0,100.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,49.5,0.571,medium
S_07553,Marshall LLC,Europe,IT Services,3518282,2406240,19,776115,32,1,91,0.92,8,Medium,822,2025-11-01 22:08:47.924837+00:00,0.0,0.0,19.0,0.0,0.0,91.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,46.48,0.0,low
S_07554,Walton-Vasquez,LATAM,Manufacturing,1746108,806972,43,962311,59,12,80,0.75,4,Medium,762,2025-11-01 22:08:47.925048+00:00,1.0,11529.0,57.0,1.0,0.0,59.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,20.33,0.571,medium
S_07555,"Beltran, Smith and Morris",LATAM,Logistics,3588912,1645569,89,692825,52,9,82,0.93,4,Medium,825,2025-11-01 22:08:47.925398+00:00,1.0,20571.0,85.0,1.0,0.0,80.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,44.54,0.714,high
S_07556,"Fowler, Walker and King",Asia-Pacific,Facilities,4388498,3172713,54,1353315,54,10,86,0.86,3,Medium,801,2025-11-01 22:08:47.925703+00:00,0.0,0.0,54.0,0.0,0.0,86.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,41.22,0.571,medium
S_07557,Beasley PLC,Asia-Pacific,Facilities,870977,589290,21,1419085,59,10,75,0.6,8,Low,710,2025-11-01 22:08:47.925826+00:00,0.0,0.0,21.0,0.0,0.0,75.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,18.83,0.286,low
S_07558,"Juarez, Williams and Barrett",Asia-Pacific,Manufacturing,586977,511013,42,1391296,7,1,90,0.9,4,Medium,815,2025-11-01 22:08:47.926133+00:00,1.0,28839.0,74.0,1.0,0.0,56.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,68.53,0.429,medium
S_07559,Smith-Love,Asia-Pacific,Manufacturing,3868938,3211973,62,407647,47,3,79,0.21,5,Medium,573,2025-11-01 22:08:47.926385+00:00,0.0,0.0,62.0,0.0,0.0,79.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays.,31.81,0.571,medium
S_07560,Nelson-Curtis,Europe,Biotech,810192,577565,89,172944,20,1,98,0.28,8,Medium,598,2025-11-01 22:08:47.926596+00:00,0.0,0.0,89.0,0.0,0.0,98.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,47.7,0.571,medium
S_07561,Solis Inc,North America,Manufacturing,2894859,1765806,12,905783,11,10,89,0.46,9,Medium,661,2025-11-01 22:08:47.926719+00:00,0.0,0.0,12.0,0.0,0.0,89.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,24.62,0.571,medium
S_07562,Pruitt-Burke,Asia-Pacific,Logistics,3154394,1809839,31,691374,54,2,73,0.86,3,Medium,801,2025-11-01 22:08:47.926930+00:00,2.0,25995.0,60.5,1.0,0.0,76.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,19.19,0.143,low
S_07563,Cook LLC,LATAM,IT Services,2571665,1830568,74,1240129,26,10,92,0.32,4,Low,612,2025-11-01 22:08:47.927053+00:00,1.0,1447.0,48.0,1.0,0.0,68.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,47.85,1.0,high
S_07564,"Skinner, Smith and Lee",North America,Biotech,80575,55675,71,1281705,15,10,92,0.64,8,High,724,2025-11-01 22:08:47.927400+00:00,1.0,48033.0,6.0,0.0,0.0,63.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,49.75,0.714,high
S_07565,Hernandez-Perez,Asia-Pacific,Biotech,1017229,800090,82,1454946,52,6,62,0.72,0,Medium,752,2025-11-01 22:08:47.927612+00:00,0.0,0.0,82.0,0.0,0.0,62.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,38.07,0.714,high
S_07566,"Manning, Ortega and Ruiz",Europe,IT Services,4065785,1856972,69,1920188,38,3,62,1.0,8,Low,850,2025-11-01 22:08:47.927914+00:00,0.0,0.0,69.0,0.0,0.0,62.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,50.63,0.429,medium
S_07567,"Kim, Cox and Diaz",Asia-Pacific,Biotech,4998876,4459551,4,384043,57,6,64,0.47,9,Medium,664,2025-11-01 22:08:47.928236+00:00,0.0,0.0,4.0,0.0,0.0,64.0,Standard contract with net 30 payment terms.,26.45,0.714,high
S_07568,Douglas Inc,Europe,IT Services,3552691,1944390,75,1308258,47,7,50,0.43,7,Medium,650,2025-11-01 22:08:47.928377+00:00,0.0,0.0,75.0,0.0,0.0,50.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,55.31,1.0,high
S_07569,"Lam, Rojas and Holder",Europe,Biotech,2726282,1835567,21,336754,21,10,96,0.43,4,High,650,2025-11-01 22:08:47.928679+00:00,0.0,0.0,21.0,0.0,0.0,96.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays.,37.03,0.571,medium
S_07570,"Mills, Moore and Smith",Asia-Pacific,Facilities,1062865,950390,39,1901126,19,8,59,0.56,6,Medium,696,2025-11-01 22:08:47.928983+00:00,0.0,0.0,39.0,0.0,0.0,59.0,No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,57.37,0.429,medium
S_07571,"Fischer, Anderson and Obrien",LATAM,IT Services,1307380,902452,66,1960064,34,6,83,0.65,0,Medium,727,2025-11-01 22:08:47.929375+00:00,1.0,46354.0,17.0,1.0,0.0,57.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays.,38.88,0.857,high
S_07572,"Meyer, Sanders and Robertson",North America,IT Services,4700257,2166620,29,238526,25,6,87,0.81,2,Medium,783,2025-11-01 22:08:47.929716+00:00,1.0,3177.0,74.0,1.0,0.0,76.0,Standard contract with net 30 payment terms.,31.99,0.429,medium
S_07573,Rodriguez-Fisher,LATAM,Logistics,1887474,1005095,64,1028026,16,3,74,0.36,3,Medium,626,2025-11-01 22:08:47.930018+00:00,1.0,47730.0,68.0,1.0,0.0,51.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,43.91,0.857,high
S_07574,Lucas and Sons,Asia-Pacific,Biotech,1308452,879818,13,1731362,46,4,73,0.62,7,Medium,717,2025-11-01 22:08:47.930141+00:00,1.0,2192.0,2.0,0.0,1.0,88.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,57.53,0.143,low
S_07575,Maddox Group,LATAM,Biotech,3901443,2586544,46,111545,50,7,69,0.38,5,High,633,2025-11-01 22:08:47.930327+00:00,0.0,0.0,46.0,0.0,0.0,69.0,Supplier notified raw material shortages causing delays.,41.48,1.0,high
S_07576,Doyle LLC,LATAM,Manufacturing,2846268,2521271,56,1578104,11,12,51,0.34,10,High,619,2025-11-01 22:08:47.930473+00:00,0.0,0.0,56.0,0.0,0.0,51.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,37.54,1.0,high
S_07577,"Dunn, Moran and Sherman",North America,Logistics,1714213,977916,17,1808386,48,7,70,0.2,1,Medium,570,2025-11-01 22:08:47.930774+00:00,0.0,0.0,17.0,0.0,0.0,70.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,18.65,0.571,medium
S_07578,Stevens Group,Europe,Logistics,1499371,809136,39,1683159,59,8,81,0.62,8,Low,717,2025-11-01 22:08:47.930899+00:00,1.0,18427.0,35.0,1.0,0.0,100.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,31.6,0.429,medium
S_07579,Reilly-Clark,North America,Manufacturing,2058596,1745881,77,1069527,25,11,91,0.54,5,Medium,689,2025-11-01 22:08:47.931110+00:00,2.0,17256.5,4.5,0.0,0.5,75.5,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,50.81,0.714,high
S_07580,Lee-Smith,North America,IT Services,4616475,3582913,80,220959,35,11,60,0.35,7,High,622,2025-11-01 22:08:47.931367+00:00,0.0,0.0,80.0,0.0,0.0,60.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,52.24,1.0,high
S_07581,White-Garza,Europe,Biotech,4710834,3197815,16,247625,37,10,58,0.66,10,Medium,731,2025-11-01 22:08:47.931577+00:00,0.0,0.0,16.0,0.0,0.0,58.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,41.14,0.429,medium
S_07582,"Levy, Melendez and Miller",LATAM,Facilities,3428731,2826521,64,1585722,55,4,99,0.2,4,Medium,570,2025-11-01 22:08:47.931879+00:00,0.0,0.0,64.0,0.0,0.0,99.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,72.91,0.714,high
S_07583,Holden PLC,Europe,Manufacturing,4964552,3107566,25,1958600,14,2,51,0.43,6,Low,650,2025-11-01 22:08:47.932001+00:00,1.0,20442.0,69.0,1.0,0.0,59.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,38.18,0.571,medium
S_07584,Harrison PLC,North America,Facilities,2388295,2122922,58,606180,19,5,82,0.98,10,Medium,843,2025-11-01 22:08:47.932123+00:00,0.0,0.0,58.0,0.0,0.0,82.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays.,37.87,0.286,low
S_07585,Phillips and Sons,Europe,Biotech,4837176,4274789,33,1483401,21,12,68,0.37,2,Low,629,2025-11-01 22:08:47.932284+00:00,1.0,30489.0,85.0,1.0,0.0,82.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,23.98,0.714,high
S_07586,Morrow-Underwood,Asia-Pacific,Manufacturing,488037,234951,7,1720197,43,0,72,0.97,0,Medium,839,2025-11-01 22:08:47.932492+00:00,1.0,43363.0,67.0,1.0,0.0,58.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,47.75,0.286,low
S_07587,"Edwards, Dean and Wheeler",Asia-Pacific,IT Services,1818354,779024,57,1710243,20,5,50,0.77,9,High,769,2025-11-01 22:08:47.932793+00:00,1.0,37444.0,56.0,1.0,0.0,55.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,57.76,0.571,medium
S_07588,Mahoney and Sons,Europe,IT Services,3271159,2449127,87,1525931,60,10,60,0.93,6,High,825,2025-11-01 22:08:47.932919+00:00,0.0,0.0,87.0,0.0,0.0,60.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,48.91,0.714,high
S_07589,Anderson Ltd,Asia-Pacific,Manufacturing,3166433,2094819,69,1374959,14,11,61,0.27,10,Medium,594,2025-11-01 22:08:47.933040+00:00,1.0,9001.0,1.0,0.0,0.0,73.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,57.86,0.857,high
S_07590,Robinson Group,North America,Logistics,318430,195719,83,194398,19,9,87,0.24,9,Medium,584,2025-11-01 22:08:47.933169+00:00,0.0,0.0,83.0,0.0,0.0,87.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,47.61,0.857,high
S_07591,Cole PLC,Europe,Biotech,1797892,1331392,56,1752782,51,4,93,0.32,10,High,612,2025-11-01 22:08:47.933332+00:00,0.0,0.0,56.0,0.0,0.0,93.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,41.25,0.571,medium
S_07592,"Johnson, Hernandez and Jackson",Europe,Logistics,845768,535848,83,1450474,48,0,78,0.94,8,Medium,829,2025-11-01 22:08:47.933635+00:00,0.0,0.0,83.0,0.0,0.0,78.0,No clear penalty clause; termination ambiguous.,53.05,0.286,low
S_07593,Shelton-Berry,LATAM,IT Services,112903,61454,85,276263,54,0,79,0.96,0,Medium,836,2025-11-01 22:08:47.933845+00:00,1.0,33822.0,33.0,1.0,0.0,69.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,55.13,0.571,medium
S_07594,Erickson Group,Asia-Pacific,Biotech,913426,644768,30,1914968,21,1,61,0.38,8,Medium,633,2025-11-01 22:08:47.933968+00:00,0.0,0.0,30.0,0.0,0.0,61.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,18.61,0.429,medium
S_07595,Holloway-Salas,North America,Biotech,4247315,3269712,86,1839675,6,5,67,0.45,2,High,657,2025-11-01 22:08:47.934177+00:00,1.0,38593.0,55.0,1.0,0.0,84.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,17.35,0.714,high
S_07596,"Weaver, Little and Brown",Europe,Facilities,680962,583178,45,1641654,34,4,82,0.9,9,Low,815,2025-11-01 22:08:47.934515+00:00,0.0,0.0,45.0,0.0,0.0,82.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,43.69,0.0,low
S_07597,"Ramirez, Owens and Griffin",LATAM,IT Services,2405527,1426903,41,727437,7,5,78,0.52,5,Medium,682,2025-11-01 22:08:47.934818+00:00,2.0,8221.0,35.5,1.0,0.0,97.5,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,42.0,0.143,low
S_07598,Warner-Jones,Asia-Pacific,Logistics,4821538,2739209,64,305296,46,5,92,0.41,0,Low,643,2025-11-01 22:08:47.935029+00:00,0.0,0.0,64.0,0.0,0.0,92.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,62.0,0.714,high
S_07599,Fisher-Edwards,North America,Manufacturing,3107383,1802842,73,1935137,22,7,94,0.79,5,Low,776,2025-11-01 22:08:47.935343+00:00,2.0,26358.0,12.0,1.0,0.0,93.5,Supplier notified raw material shortages causing delays.,48.43,0.714,high
