supplier_id,company_name,region,industry,annual_revenue,annual_spend,avg_payment_delay_days,contract_value,contract_duration_months,past_disputes,delivery_score,financial_stability_index,relationship_years,contract_criticality,credit_score,created_ts,txn_count,avg_txn_amount,avg_delay,late_ratio,dispute_rate,avg_delivery_quality,contract_text,clause_risk_score,risk_score,risk_label,snapshot_week
S_08192,Waller Ltd,Asia-Pacific,Logistics,1027342,578616,32,273479,20,1,75,0.28,4,High,598,2025-11-02 09:16:01.581322+00:00,1.0,20291.0,11.094468540363197,1.0,0.005450866786822868,82.0,Penalty clause included for delayed delivery. Payment terms: net 30 days.,18.26,0.429,medium,44
S_08193,"Glass, Mercer and Hughes",LATAM,Logistics,1075379,843671,50,1440727,53,1,98,0.69,0,Medium,741,2025-11-02 09:16:01.581322+00:00,0.0,0.0,52.54741005363707,0.011479741007312173,0.0,98.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,66.47,0.429,medium,44
S_08194,Shelton-Allen,Asia-Pacific,Biotech,4621631,3052785,3,944102,40,12,76,0.87,3,Low,804,2025-11-02 09:16:01.581322+00:00,0.0,0.0,3.0117383138251563,0.0301704295954798,0.004142068160167554,76.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,37.44,0.286,low,44
S_08195,Johnson and Sons,North America,IT Services,764713,489399,86,1941493,43,2,74,0.33,8,High,615,2025-11-02 09:16:01.581322+00:00,1.0,27825.0,77.73347669904811,0.8857277351135984,1.0,88.0,Payment terms: net 30 days.,30.69,0.857,high,44
S_08196,Dunlap Group,LATAM,IT Services,2308035,1024071,6,837279,51,1,91,0.61,10,High,713,2025-11-02 09:16:01.581322+00:00,0.0,0.0,8.47457756012373,0.0,0.0,91.0,Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,47.67,0.0,low,44
S_08197,"Taylor, Sandoval and Henderson",Asia-Pacific,Manufacturing,1830610,1269694,44,955348,20,0,50,0.89,9,Medium,811,2025-11-02 09:16:01.581322+00:00,0.0,0.0,43.43612557066103,0.0653694671048356,0.0,50.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,18.49,0.143,low,44
S_08198,Osborne and Sons,Asia-Pacific,Logistics,3504727,1890316,29,637552,40,3,92,0.83,1,High,790,2025-11-02 09:16:01.581322+00:00,0.0,0.0,28.0219003494882,0.018711291948381382,0.0,92.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,42.66,0.0,low,44
S_08199,Long-Cook,LATAM,IT Services,2646182,1475498,27,638151,51,9,96,0.5,5,Medium,675,2025-11-02 09:16:01.581322+00:00,1.0,5371.0,60.71815979955807,1.0,0.011190068662561404,86.0,No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,56.72,0.429,medium,44
S_08200,"Valenzuela, Hinton and Jimenez",North America,Manufacturing,1327078,680428,88,722209,44,8,77,0.96,4,Medium,836,2025-11-02 09:16:01.581322+00:00,0.0,0.0,85.16390475489196,0.0,0.0594366213433262,77.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,31.51,0.571,medium,44
S_08201,Roberts Inc,North America,Biotech,2450801,1882159,45,1913401,48,2,59,0.62,8,Low,717,2025-11-02 09:16:01.581322+00:00,0.0,0.0,46.39845549765648,0.0,0.0,59.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,42.09,0.143,low,44
S_08202,Norris Ltd,Asia-Pacific,Logistics,2577366,1214206,52,1843122,16,10,89,0.61,8,Medium,713,2025-11-02 09:16:01.581322+00:00,0.0,0.0,51.2784213162776,0.0,0.018705617754150115,89.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,34.59,0.571,medium,44
S_08203,"Barrett, Smith and Myers",Asia-Pacific,IT Services,2678465,1183900,35,1493313,59,0,74,0.68,8,Medium,738,2025-11-02 09:16:01.581322+00:00,1.0,9138.0,33.95392010397398,0.9539251727260136,0.023833740938019685,93.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,39.99,0.143,low,44
S_08204,Miller Ltd,North America,Manufacturing,2337912,1823299,0,828793,36,9,68,0.8,7,Medium,780,2025-11-02 09:16:01.581322+00:00,0.0,0.0,0.0,0.0,0.0,68.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,55.86,0.429,medium,44
S_08205,"Bennett, Smith and Miller",North America,Logistics,852372,355926,84,236330,10,12,56,0.66,6,Medium,731,2025-11-02 09:16:01.581322+00:00,1.0,34596.0,14.40933896729877,1.0,0.0,88.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,49.11,0.714,high,44
S_08206,Hansen LLC,Europe,Manufacturing,1277997,981171,47,1559651,31,4,57,0.86,9,Medium,801,2025-11-02 09:16:01.581322+00:00,2.0,44813.5,41.51414344067017,0.4969282535077779,0.0,91.0,Penalty clause included for delayed delivery.,18.51,0.429,medium,44
S_08207,Clark-Thomas,Europe,Biotech,93275,83907,86,1429811,35,0,97,0.72,9,Medium,752,2025-11-02 09:16:01.581322+00:00,2.0,25560.5,34.76404384540424,1.0,0.03950904400665201,65.5,Penalty clause included for delayed delivery. Payment terms: net 30 days.,22.55,0.571,medium,44
S_08208,Morales Ltd,Europe,Logistics,368420,164738,42,875577,10,10,60,0.97,1,Medium,839,2025-11-02 09:16:01.581322+00:00,0.0,0.0,40.466799391025155,0.05134416623189782,0.0,60.0,No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,59.18,0.429,medium,44
S_08209,Blair Ltd,Asia-Pacific,Logistics,4772245,2775477,32,1025869,48,0,78,0.66,8,Medium,731,2025-11-02 09:16:01.581322+00:00,1.0,7234.0,82.09673560009357,1.0,0.0,66.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous.,48.44,0.286,low,44
S_08210,"Swanson, Mcneil and Flores",Asia-Pacific,IT Services,3104637,1947375,85,791227,12,2,94,0.7,1,Low,745,2025-11-02 09:16:01.581322+00:00,0.0,0.0,82.22683444385672,0.0,0.01844223550750845,94.0,Standard contract with net 30 payment terms.,28.19,0.286,low,44
S_08211,Kirk-Browning,LATAM,IT Services,220458,165362,41,21389,43,9,50,0.64,7,High,724,2025-11-02 09:16:01.581322+00:00,1.0,11561.0,30.367336562044265,1.0,0.005870737940044757,84.0,Payment terms: net 30 days. Long-term partnership clause with annual reviews.,26.24,0.429,medium,44
S_08212,George-Farmer,Asia-Pacific,Biotech,2585422,1425957,10,849811,19,4,66,0.37,1,Medium,629,2025-11-02 09:16:01.581322+00:00,0.0,0.0,8.765793614409468,0.0,0.0,66.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,46.68,0.429,medium,44
S_08213,Cain Inc,North America,Logistics,1981022,1507369,39,1730159,8,3,77,0.96,0,High,836,2025-11-02 09:16:01.581322+00:00,1.0,1712.0,79.503401384898,0.9746023775242941,0.0,55.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,64.33,0.429,medium,44
S_08214,Brown Inc,Europe,Facilities,1615041,650449,13,1039487,33,0,60,0.58,10,Low,703,2025-11-02 09:16:01.581322+00:00,0.0,0.0,12.799859730697808,0.0,0.022023978260435843,60.0,Penalty clause included for delayed delivery. Long-term partnership clause with annual reviews.,20.05,0.143,low,44
S_08215,"Williams, Hoover and Chapman",LATAM,Logistics,127704,112659,88,687804,55,6,85,0.3,8,Medium,605,2025-11-02 09:16:01.581322+00:00,0.0,0.0,84.49197973393143,0.0,0.0,85.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,46.0,0.857,high,44
S_08216,Tran PLC,North America,Manufacturing,3187941,1365834,51,295795,56,9,54,0.47,6,Medium,664,2025-11-02 09:16:01.581322+00:00,0.0,0.0,49.32849369617943,0.0,0.0,54.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,31.0,1.0,high,44
S_08217,Acosta LLC,North America,Biotech,3658054,1818310,29,1148628,35,8,58,0.58,5,High,703,2025-11-02 09:16:01.581322+00:00,2.0,27997.5,74.72066835754103,1.0,0.004862672543320863,87.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,72.1,0.571,medium,44
S_08218,"Coffey, Thompson and Schneider",North America,Manufacturing,1671747,739680,60,108081,25,7,75,0.74,4,High,759,2025-11-02 09:16:01.581322+00:00,0.0,0.0,57.04096793684401,0.013911546296914129,0.0,75.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,72.23,0.714,high,44
S_08219,Rogers LLC,North America,Facilities,2139654,907832,3,413516,15,6,55,0.89,2,High,811,2025-11-02 09:16:01.581322+00:00,0.0,0.0,2.643914308280379,0.0,0.06906849759426748,55.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays.,34.74,0.429,medium,44
S_08220,Rogers PLC,LATAM,IT Services,1682551,1382111,44,890199,38,8,86,0.38,6,Low,633,2025-11-02 09:16:01.581322+00:00,0.0,0.0,42.30184333120844,0.0,0.0322674920311312,86.0,Penalty clause included for delayed delivery.,20.77,0.571,medium,44
S_08221,Weber Inc,Europe,IT Services,1434925,920256,56,302136,60,4,77,0.58,2,Low,703,2025-11-02 09:16:01.581322+00:00,2.0,7882.5,69.18565118979564,1.0,0.0,78.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,49.34,0.429,medium,44
S_08222,"Singh, Williams and Baker",LATAM,Biotech,4935522,3916832,16,1803234,9,5,92,0.59,5,High,706,2025-11-02 09:16:01.581322+00:00,0.0,0.0,13.515767739397322,0.0,0.03350042116418638,92.0,Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,42.91,0.0,low,44
S_08223,Schultz Group,Europe,Logistics,4107462,2441082,66,505257,27,2,62,0.31,3,Medium,608,2025-11-02 09:16:01.581322+00:00,0.0,0.0,65.08732214956531,0.0,0.0009732936612793405,62.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,58.78,0.714,high,44
S_08224,Davis-Townsend,LATAM,Logistics,4383447,3752400,83,1443121,36,11,80,0.99,0,High,846,2025-11-02 09:16:01.581322+00:00,0.0,0.0,84.90798032403292,0.0,0.024646449890853937,80.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,61.62,0.714,high,44
S_08225,Jackson-Hendricks,Europe,Biotech,4203589,3169921,31,1624377,12,12,62,0.4,1,Low,640,2025-11-02 09:16:01.581322+00:00,1.0,7217.0,88.94932549762837,0.9316870544324849,0.03896140794935118,78.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,72.93,0.857,high,44
S_08226,Hunt Inc,North America,Logistics,4949006,2574471,55,1331113,28,11,72,0.93,3,High,825,2025-11-02 09:16:01.581322+00:00,0.0,0.0,53.017453684017596,0.0,0.0,72.0,Payment terms: net 30 days.,30.86,0.571,medium,44
S_08227,Mercer Ltd,Asia-Pacific,Biotech,932662,549037,37,1752149,30,8,69,0.56,10,Medium,696,2025-11-02 09:16:01.581322+00:00,1.0,10703.0,18.732481361764357,1.0,0.05326385507729769,92.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous.,42.15,0.429,medium,44
S_08228,"Patterson, Jones and Farrell",Asia-Pacific,Facilities,928095,780650,38,1965646,20,10,92,0.79,9,Medium,776,2025-11-02 09:16:01.581322+00:00,0.0,0.0,36.29549320504201,0.0,0.00018817857976870264,92.0,Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,55.08,0.286,low,44
S_08229,"Turner, Ellis and Terry",LATAM,Logistics,3550365,1893047,0,672678,21,9,66,0.29,7,Medium,601,2025-11-02 09:16:01.581322+00:00,1.0,45516.0,39.55335276415285,1.0,1.0,80.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,38.97,0.857,high,44
S_08230,Hammond-Bradford,Europe,Logistics,1672987,1461580,25,797421,12,4,63,0.87,4,Medium,804,2025-11-02 09:16:01.581322+00:00,0.0,0.0,24.899364139216114,0.004019894957898304,0.033291290053630615,63.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,60.79,0.286,low,44
S_08231,Pruitt-Robinson,LATAM,Facilities,3654103,1601570,11,723822,18,9,73,0.92,7,Low,822,2025-11-02 09:16:01.581322+00:00,1.0,44560.0,39.61409176103422,0.904273552897833,0.0,60.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,58.76,0.571,medium,44
S_08232,Johnson LLC,Europe,IT Services,170106,144221,8,808612,6,4,99,0.97,6,High,839,2025-11-02 09:16:01.581322+00:00,0.0,0.0,5.611328072912091,0.09584406897885298,0.009973980712211054,99.0,No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,65.34,0.143,low,44
S_08233,"Kelley, Lewis and Chan",North America,Biotech,474712,270809,4,170247,54,4,58,0.7,7,Medium,745,2025-11-02 09:16:01.581322+00:00,0.0,0.0,7.034897362204204,0.0,0.0,58.0,Penalty clause included for delayed delivery. Supplier notified raw material shortages causing delays.,37.45,0.143,low,44
S_08234,Smith PLC,Asia-Pacific,IT Services,1477258,630870,42,1054314,57,0,55,0.52,3,Medium,682,2025-11-02 09:16:01.581322+00:00,1.0,36999.0,77.39561504942944,1.0,0.0,53.0,Penalty clause included for delayed delivery.,24.6,0.286,low,44
S_08235,Crawford-Harris,Europe,Biotech,1479562,1056367,34,1481344,27,7,55,0.99,5,Medium,846,2025-11-02 09:16:01.581322+00:00,0.0,0.0,34.78471228625069,0.0,0.0,55.0,Long-term partnership clause with annual reviews.,32.49,0.429,medium,44
S_08236,Montgomery-Roberts,North America,IT Services,3500295,2427060,16,726352,9,4,76,0.75,1,Low,762,2025-11-02 09:16:01.581322+00:00,0.0,0.0,14.99608230556598,0.01949973936373014,0.0,76.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,63.97,0.143,low,44
S_08237,Davis PLC,Europe,Logistics,939386,606895,14,1924672,23,12,81,0.58,1,High,703,2025-11-02 09:16:01.581322+00:00,1.0,27973.0,58.218511536378905,0.9469122052649408,0.009829638829353496,61.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,36.39,0.571,medium,44
S_08238,Burgess and Sons,North America,Facilities,2733570,1862384,6,865160,49,11,77,0.51,10,High,678,2025-11-02 09:16:01.581322+00:00,0.0,0.0,7.085785578572961,0.022715711950843518,0.0,77.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,30.3,0.286,low,44
S_08239,"Henderson, Hall and Lutz",Europe,Biotech,858312,582074,66,970017,22,6,90,0.34,6,Low,619,2025-11-02 09:16:01.581322+00:00,1.0,20323.0,68.88340512258532,0.9741984140281398,0.0,82.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,17.3,1.0,high,44
S_08240,"Boyer, Holland and Todd",LATAM,Manufacturing,2038017,951420,24,603090,58,6,95,0.46,1,High,661,2025-11-02 09:16:01.581322+00:00,0.0,0.0,24.018624699999368,0.0,0.0,95.0,Penalty clause included for delayed delivery. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays.,63.32,0.714,high,44
S_08241,Sullivan Group,Europe,Biotech,1193285,930177,4,1228981,8,6,91,0.51,5,Low,678,2025-11-02 09:16:01.581322+00:00,1.0,21469.0,84.40079068457322,0.9436103550097058,0.0,50.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,35.74,0.571,medium,44
S_08242,Mendoza-Delacruz,Europe,Manufacturing,1236856,498714,34,819590,20,4,83,0.32,1,Medium,612,2025-11-02 09:16:01.581322+00:00,0.0,0.0,33.11417424853875,0.0274713627455162,0.016884466799574636,83.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,55.03,0.286,low,44
S_08243,"Simpson, Sanders and Hurst",LATAM,Manufacturing,4939376,4180768,86,1772765,54,8,93,0.49,9,Medium,671,2025-11-02 09:16:01.581322+00:00,1.0,38687.0,9.61882790521335,0.9111821647977811,1.0,67.0,Supplier notified raw material shortages causing delays. Long-term partnership clause with annual reviews.,45.06,1.0,high,44
S_08244,"Schmidt, Cochran and Robinson",North America,Biotech,2282411,1544868,79,1981315,55,2,54,0.78,2,Low,773,2025-11-02 09:16:01.581322+00:00,0.0,0.0,80.38658522501171,0.0,0.022862778664399317,54.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Supplier notified raw material shortages causing delays.,32.29,0.429,medium,44
S_08245,Reynolds PLC,North America,Biotech,1739176,1308467,87,973780,19,11,77,0.79,3,Medium,776,2025-11-02 09:16:01.581322+00:00,1.0,12525.0,27.80925140072513,1.0,0.03065728120429154,91.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. No clear penalty clause; termination ambiguous. Long-term partnership clause with annual reviews.,42.26,0.714,high,44
S_08246,"Estrada, Johnson and Chandler",LATAM,IT Services,3252654,1956164,49,750158,55,4,61,0.47,0,Medium,664,2025-11-02 09:16:01.581322+00:00,0.0,0.0,45.37417114969433,0.01830311627120755,0.03540171459838786,61.0,Penalty clause included for delayed delivery. Payment terms: net 30 days. Long-term partnership clause with annual reviews.,20.8,0.714,high,44
